# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = peng_model
# start_datetime = 2025-05-15 10:16:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 5000
#     save_warmup = true
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.999
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/admin/AppData/Local/Temp/Rtmp2PZJw8/standata-69c58b2fbe.json
# init = 2 (Default)
# random
#   seed = 619260806
# output
#   file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/sampling-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = D:/_GIT.REPOS_/bayesutils/demo/sampling.monitor.dir/sampling.csv/peng-profile-1.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --name=peng_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B.1.1,B.2.1,B.3.1,B.1.2,B.2.2,B.3.2,a,sigma
692.594,0.998589,0.0144203,8,511,0,-690.711,0.808974,0.741451,1.04823,0.950171,0.809472,1.15082,0.110775,0.0796816
693.891,0.997512,0.0144382,8,447,0,-689.297,0.889574,0.843791,1.14053,1.04501,0.921167,1.25762,0.0865327,0.070222
694.5,0.99969,0.0144481,5,31,0,-691.608,0.875131,0.849195,1.13794,1.0372,0.918649,1.27238,0.0872138,0.0702337
693.437,0.988525,0.0144742,6,63,0,-689.346,0.881487,0.834058,1.14766,1.02752,0.91651,1.28032,0.0884137,0.072719
694.905,0.998334,0.014417,5,63,0,-689.74,0.883278,0.848962,1.12218,1.03709,0.914487,1.26506,0.0894884,0.0730146
692.915,0.99222,0.0144329,6,95,0,-688.223,0.887303,0.823118,1.14633,1.02761,0.920821,1.25328,0.0902863,0.0742462
691.644,0.997256,0.0144033,8,479,0,-683.935,0.887815,0.877457,1.14089,1.05749,0.926774,1.29591,0.0835388,0.077987
692.94,0.998027,0.0144112,6,127,0,-688.164,0.910225,0.863783,1.17499,1.05534,0.97333,1.29274,0.0820745,0.0770252
687.824,0.98769,0.0144249,7,191,0,-683.992,0.956067,0.911983,1.2348,1.13597,0.989522,1.36197,0.0702362,0.0759084
693.282,1,0.0143617,5,31,0,-686.344,0.947764,0.917465,1.2294,1.10539,0.998756,1.36247,0.0690929,0.0755762
694.003,0.999923,0.0143899,5,31,0,-690.833,0.946627,0.925324,1.2338,1.1125,1.01352,1.34606,0.0710038,0.0757447
693.809,0.966284,0.0144176,4,15,0,-689.422,0.945344,0.926977,1.23222,1.10966,1.01207,1.34253,0.0693831,0.0757265
693.36,0.999432,0.0141969,8,447,0,-690.161,0.859321,0.810783,1.09203,1.00494,0.890989,1.24338,0.095608,0.0729023
693.258,0.999971,0.0142206,9,607,0,-689.589,0.941738,0.918887,1.1855,1.08833,0.97598,1.33446,0.0755772,0.0768943
693.274,0.983865,0.0142484,7,191,0,-686.92,0.963212,0.944147,1.22086,1.1016,1.00891,1.35349,0.0703711,0.0718302
690.99,0.996667,0.0141582,7,255,0,-685.075,0.925364,0.891843,1.18247,1.06849,0.981193,1.30798,0.077933,0.0667725
692.3,0.996797,0.0141616,5,31,0,-689.842,0.917931,0.898367,1.18589,1.083,0.960496,1.31205,0.0783107,0.0666438
694.697,0.99623,0.014166,7,143,0,-690.057,0.912351,0.866017,1.17348,1.07053,0.957187,1.29262,0.0814923,0.0774628
695.559,0.995923,0.0141663,8,479,0,-690.523,0.853686,0.822797,1.10723,1.00826,0.876654,1.22337,0.0963355,0.0725521
695.971,0.999792,0.0141643,9,767,0,-693.303,0.909146,0.885776,1.17515,1.06366,0.953866,1.30862,0.080577,0.0726472
693.586,0.997912,0.0141906,5,31,0,-693.076,0.902422,0.899416,1.16447,1.06806,0.968168,1.29465,0.0810168,0.0724219
693.003,0.995908,0.0142031,8,447,0,-689.008,0.994243,0.961478,1.2619,1.15252,1.05184,1.39055,0.0616803,0.0771333
691.948,0.999992,0.014201,7,255,0,-689.759,0.967445,0.948244,1.2406,1.13665,1.02742,1.367,0.0661314,0.0813245
690.026,0.991689,0.0142287,5,63,0,-687.641,0.950083,0.951909,1.23488,1.12004,1.03541,1.37961,0.0658574,0.0822371
691.243,0.993342,0.0141957,7,255,0,-684.121,0.960578,0.94273,1.21546,1.11928,0.994568,1.34338,0.0688481,0.078246
691.812,0.998381,0.0141749,9,639,0,-687.019,0.796664,0.726047,1.05328,0.950219,0.795519,1.13975,0.109837,0.0737925
691.038,0.997687,0.0141908,6,127,0,-685.454,0.793935,0.731957,1.01244,0.952861,0.798248,1.15868,0.113008,0.0750141
690.706,0.999329,0.0142016,5,31,0,-686.752,0.7881,0.71742,1.01613,0.957478,0.787407,1.14657,0.111314,0.0750923
694.211,0.999909,0.0142244,6,127,0,-688.759,0.795425,0.717144,1.0216,0.936998,0.793128,1.12863,0.113999,0.0745844
694.231,0.999856,0.0142515,7,223,0,-692.632,0.772987,0.693639,0.991947,0.910014,0.758829,1.10145,0.119507,0.0744727
694.618,0.997795,0.0142781,9,575,0,-690.509,0.913775,0.875276,1.17333,1.06076,0.961202,1.30511,0.0802113,0.0698418
693.185,0.998673,0.0142897,7,127,0,-691.129,0.913288,0.891288,1.17003,1.05511,0.938977,1.29978,0.082013,0.0694624
691.336,0.995648,0.0143078,6,63,0,-686.14,0.915456,0.86952,1.17953,1.08737,0.980038,1.31155,0.0777992,0.0693683
689.298,0.980929,0.0143036,6,95,0,-685.748,0.925857,0.863615,1.17794,1.07268,0.968868,1.31966,0.0808055,0.0698799
692.314,0.999951,0.0141921,5,31,0,-686.166,0.905957,0.881823,1.17998,1.07031,0.956767,1.29085,0.0825694,0.0693384
687.001,0.998051,0.0142193,5,31,0,-685.186,0.895216,0.859677,1.16965,1.08423,0.938303,1.30281,0.0798647,0.0691909
690.23,1,0.0142327,6,63,0,-682.191,0.91263,0.901087,1.18695,1.05407,0.966127,1.29322,0.0815,0.0701741
691.955,0.999457,0.0142603,8,511,0,-684.01,0.950967,0.899872,1.21984,1.0899,1.00225,1.33864,0.0740437,0.0736554
692.22,0.999991,0.014284,6,63,0,-689.68,0.925798,0.929374,1.20514,1.08433,1.00173,1.32719,0.0757755,0.0737074
692.282,0.99928,0.0143116,7,191,0,-689.034,0.907288,0.876567,1.15814,1.06535,0.935068,1.30953,0.0831888,0.0783868
692.699,0.998646,0.014334,7,143,0,-687.923,0.920132,0.895372,1.19354,1.07237,0.981748,1.33458,0.0763765,0.0697628
692.575,0.999464,0.0143517,5,31,0,-691.27,0.918293,0.896023,1.19932,1.07038,0.982475,1.33013,0.077124,0.069946
691.764,0.990486,0.0143755,5,31,0,-689.42,0.924495,0.900575,1.19042,1.09789,0.958468,1.3089,0.0780083,0.0699303
692.97,0.997596,0.0143334,8,255,0,-688.024,0.905932,0.877854,1.16681,1.0553,0.966092,1.3127,0.0799915,0.0717444
691.988,0.996198,0.0143435,7,191,0,-687.782,0.912906,0.858089,1.16719,1.05535,0.958782,1.3129,0.0824904,0.0767291
691.634,0.998703,0.0143433,7,255,0,-687.327,0.928354,0.895505,1.18734,1.07315,1.00068,1.33063,0.0749387,0.0770475
691.651,0.994038,0.0143614,6,63,0,-688.242,0.937054,0.921772,1.20509,1.10342,0.96845,1.3467,0.0749166,0.0771786
692.379,0.999788,0.0143454,7,255,0,-689.338,0.95758,0.934737,1.23127,1.13119,1.03454,1.37027,0.0686848,0.0766913
691.271,0.985697,0.0143714,5,47,0,-684.65,0.96583,0.941295,1.22241,1.12924,1.02958,1.38772,0.0646961,0.0754307
692.088,0.999806,0.0142945,7,159,0,-688.129,0.958287,0.943835,1.23508,1.1101,1.01571,1.34106,0.0708607,0.0748891
691.503,0.999811,0.0143206,6,95,0,-689.893,0.946757,0.91914,1.20844,1.10664,0.999673,1.37138,0.0720995,0.0749208
693.488,0.998475,0.0143467,7,159,0,-686.364,0.978386,0.956689,1.24692,1.14467,1.03767,1.38688,0.0626477,0.0703675
691.843,0.996465,0.0143631,5,31,0,-689.692,0.973954,0.984671,1.24162,1.13134,1.04669,1.38774,0.0634988,0.0701742
693.773,0.99905,0.0143648,8,511,0,-686.303,0.907045,0.887831,1.18363,1.07195,0.974866,1.29963,0.0800519,0.0785328
695.119,0.992028,0.0143854,5,31,0,-692.308,0.915046,0.883566,1.1788,1.07353,0.968362,1.30385,0.0794396,0.0781326
694.201,0.999006,0.0143546,8,255,0,-692.612,0.919924,0.909466,1.1914,1.07909,0.973003,1.32229,0.0770357,0.0791427
694.006,0.999164,0.0143749,6,63,0,-692.595,0.924628,0.89718,1.20486,1.08745,0.982749,1.33037,0.075346,0.079125
694.754,0.989056,0.0143963,9,559,0,-688.646,0.873053,0.825911,1.11255,1.01955,0.895952,1.24651,0.0917371,0.0698893
694.135,0.996437,0.0143438,5,63,0,-692.776,0.878074,0.828153,1.1183,1.01854,0.898646,1.23585,0.0931365,0.0704073
694.153,0.998689,0.0143453,5,63,0,-691.843,0.861561,0.826753,1.11563,1.02445,0.882706,1.24796,0.093391,0.0696325
692.158,0.996377,0.0143631,5,31,0,-690.249,0.866613,0.831702,1.12844,1.01259,0.89331,1.22101,0.0928602,0.0698995
693.118,0.992456,0.0143641,5,31,0,-689.07,0.869584,0.818482,1.12648,1.01542,0.888815,1.23189,0.0946024,0.0701225
691.72,0.997697,0.0143366,5,63,0,-689.358,0.863594,0.822913,1.11302,1.02244,0.885494,1.21529,0.0929826,0.070508
692.688,0.957476,0.0143471,4,31,0,-680.828,0.864403,0.814294,1.11324,1.00915,0.870924,1.25237,0.0945005,0.0704768
691.713,0.999777,0.0140679,6,95,0,-689.538,0.853545,0.822998,1.11085,1.01779,0.903919,1.22471,0.0933286,0.0683625
694.344,0.999868,0.0140932,7,255,0,-685.376,0.863918,0.805522,1.09726,1.00396,0.880358,1.23247,0.0947355,0.0710921
693.144,0.999857,0.0141192,8,383,0,-690.283,0.809105,0.780038,1.06711,0.967593,0.821005,1.18065,0.105989,0.0699631
694.934,0.999843,0.0141451,9,575,0,-690.068,0.8844,0.828136,1.13795,1.04212,0.919988,1.26404,0.0876227,0.0758048
692.221,0.996684,0.014171,5,63,0,-689.989,0.891548,0.83924,1.12443,1.03505,0.929077,1.28357,0.0874034,0.0764892
693.064,0.998989,0.0141742,7,191,0,-689.727,0.881012,0.824885,1.12422,1.02996,0.913223,1.27673,0.0898059,0.0735347
694.595,0.999095,0.0141939,5,31,0,-690.952,0.880454,0.835838,1.11732,1.02788,0.916464,1.26416,0.0894927,0.0732177
695.925,0.999759,0.0142144,5,31,0,-693.287,0.877071,0.839188,1.13007,1.03764,0.899217,1.25169,0.090285,0.0733686
693.284,0.992081,0.0142397,8,447,0,-690.16,0.965307,0.9435,1.24355,1.11663,1.00223,1.35866,0.0671972,0.0746579
695.182,0.999939,0.0142097,5,31,0,-691.69,0.961673,0.936416,1.23737,1.12161,1.01308,1.35793,0.0681172,0.0743982
695.209,0.999624,0.0142363,8,319,0,-693.801,0.939471,0.926153,1.21248,1.10391,1.00939,1.34484,0.0716782,0.0711117
694.031,0.994894,0.0142606,5,31,0,-691.745,0.943652,0.936515,1.21563,1.09844,0.987306,1.34609,0.0722725,0.0704848
695.611,0.999955,0.0142508,8,511,0,-691.947,0.845575,0.809971,1.09574,1.00271,0.86449,1.22257,0.0975057,0.076799
692.666,0.98613,0.0142775,5,63,0,-690.677,0.840637,0.7958,1.07346,1.00394,0.874936,1.21577,0.0975893,0.0766918
693.533,0.999659,0.0142048,8,415,0,-689.184,0.790383,0.724312,1.03203,0.922282,0.799752,1.13327,0.113788,0.0747219
692.478,0.995591,0.0142292,6,95,0,-687.832,0.778217,0.725834,1.0254,0.938097,0.755432,1.12453,0.115097,0.0738947
691.562,0.998464,0.0142245,6,95,0,-688.687,0.79108,0.72383,1.00478,0.91603,0.799674,1.13079,0.115196,0.07257
693.675,0.999985,0.0142404,5,31,0,-689.953,0.792167,0.724128,1.01832,0.920888,0.79728,1.13215,0.114363,0.0728661
694.224,0.996799,0.0142672,6,127,0,-691.816,0.794821,0.738768,1.03651,0.957002,0.790744,1.15904,0.109696,0.0741827
692.424,0.998306,0.0142711,7,255,0,-688.692,0.847448,0.808355,1.08272,0.988492,0.870446,1.19088,0.0997145,0.0709698
693.466,0.996342,0.0142858,5,31,0,-688.556,0.8394,0.805024,1.08422,0.998946,0.855791,1.22865,0.0983044,0.0707248
689.821,0.995234,0.0142864,5,63,0,-687.577,0.861573,0.780575,1.10856,0.987595,0.871442,1.20287,0.0982131,0.0704769
689.325,0.991629,0.0142791,8,383,0,-684.058,0.950923,0.929737,1.20773,1.07905,0.985123,1.34863,0.0742539,0.0798006
690.727,0.999964,0.0142458,5,63,0,-687.787,0.931746,0.889738,1.20628,1.11076,0.996882,1.32872,0.074969,0.0791633
691.607,0.999802,0.0142724,8,351,0,-686.602,0.996681,1.00467,1.28438,1.15544,1.0671,1.40552,0.0568071,0.0785282
693.661,0.999689,0.0142978,6,127,0,-688.051,0.995983,0.974037,1.26763,1.15677,1.07372,1.41841,0.0581191,0.0759733
693.732,0.987925,0.0143225,7,159,0,-690.561,0.988474,0.979066,1.26493,1.15638,1.05653,1.40435,0.0585571,0.0734464
693.38,0.998978,0.0142626,6,95,0,-687.097,1.00553,1.01189,1.29404,1.16614,1.08692,1.42835,0.0559644,0.0735242
693.275,0.999839,0.014282,5,63,0,-691.935,1.00137,1.00212,1.29822,1.16264,1.09429,1.42579,0.0546529,0.0739807
693.677,0.996463,0.0143077,6,127,0,-689.542,0.991522,0.972554,1.26656,1.14979,1.07619,1.40126,0.0606716,0.0728367
693.69,0.999984,0.0143091,6,95,0,-692.849,0.979655,0.979563,1.26822,1.15259,1.04128,1.39443,0.0604209,0.0739265
693.621,0.999635,0.0143358,5,63,0,-692.246,0.979885,0.981075,1.27302,1.15453,1.0418,1.39783,0.0606594,0.073975
692.416,0.995997,0.0143601,5,31,0,-690.947,0.981919,0.976155,1.28257,1.14734,1.04402,1.39108,0.0615146,0.074132
691.45,0.99932,0.0143581,5,31,0,-689.147,0.988248,0.963968,1.25676,1.16049,1.05889,1.42247,0.0593667,0.0742735
690.636,0.997262,0.0143801,6,127,0,-685.05,0.992402,0.989604,1.2531,1.12935,1.05446,1.4042,0.0617835,0.0775732
690.524,0.989199,0.0143872,6,95,0,-684.965,0.962033,0.944436,1.25573,1.14928,1.04326,1.38129,0.0622505,0.0767072
691.537,0.999912,0.0143362,9,607,0,-687.897,0.892278,0.875938,1.16485,1.07227,0.918483,1.29139,0.0818552,0.0729468
695.185,1,0.0143624,6,63,0,-689.843,0.912344,0.882191,1.16744,1.05798,0.938279,1.28935,0.0816179,0.0722304
694.05,0.999557,0.0143892,6,95,0,-693.083,0.903994,0.873803,1.17504,1.07678,0.963372,1.29457,0.0814397,0.0708597
694.45,0.999658,0.0144129,6,127,0,-690.222,0.918962,0.891633,1.18273,1.06192,0.95148,1.31633,0.0786626,0.0732806
691.953,0.992501,0.0144372,5,31,0,-690.493,0.913976,0.907378,1.18389,1.06,0.951464,1.31921,0.0804065,0.0733528
694.411,0.999384,0.01441,5,31,0,-688.692,0.907257,0.901799,1.18003,1.07006,0.97424,1.31212,0.0782185,0.0731698
694.105,0.997817,0.0144323,6,127,0,-687.098,0.917778,0.886078,1.18491,1.08017,0.98391,1.30423,0.0778058,0.0709626
694.436,0.999243,0.0144434,7,191,0,-691.086,0.95403,0.943295,1.2167,1.11258,1.00812,1.34345,0.0702398,0.0761295
692.769,0.984511,0.0144648,4,31,0,-688.457,0.960602,0.93622,1.22553,1.10102,1.00656,1.35946,0.0712461,0.0760098
687.587,0.99771,0.0143799,5,31,0,-685.01,0.953847,0.95308,1.20748,1.13608,0.987734,1.36311,0.0683086,0.0756846
689.017,0.999937,0.0143901,6,63,0,-681.528,0.957765,0.952989,1.24268,1.12733,1.07058,1.39789,0.0633586,0.0744639
691.072,0.991112,0.0144164,5,31,0,-682.767,0.958617,0.947507,1.25471,1.14658,1.05545,1.38062,0.0651651,0.0749673
691.619,0.997872,0.0143792,6,63,0,-687.98,0.989373,0.977091,1.25638,1.13028,1.03406,1.39638,0.0610362,0.0741059
694.008,0.996957,0.0143906,5,63,0,-688.969,0.975655,0.966802,1.25342,1.1444,1.03833,1.37603,0.0644184,0.073909
693.47,0.999792,0.0143954,7,159,0,-690.09,0.981958,0.962835,1.2514,1.14303,1.03051,1.4019,0.0627656,0.0757155
694.291,0.997461,0.0144206,5,31,0,-690.104,0.981051,0.959013,1.26476,1.14275,1.04364,1.38456,0.0623094,0.0760605
695.276,0.998601,0.014429,9,767,0,-692.291,0.796305,0.735094,1.03204,0.943506,0.809086,1.15141,0.111254,0.0756053
689.362,0.993413,0.0144456,5,31,0,-688.361,0.793798,0.766623,1.00898,0.95444,0.795045,1.15016,0.111168,0.0755421
693.493,0.999726,0.0144249,6,63,0,-686.377,0.81077,0.731697,1.06082,0.961472,0.819452,1.17513,0.107385,0.0738649
694.66,0.993694,0.0144496,5,31,0,-687.92,0.818591,0.753925,1.04299,0.957474,0.821118,1.16053,0.107195,0.0733224
694.911,0.999888,0.0144309,6,127,0,-693.622,0.801117,0.74621,1.05692,0.958138,0.810533,1.1705,0.108353,0.0736109
693.503,0.995659,0.0144567,6,95,0,-688.919,0.791057,0.743889,1.03036,0.935528,0.810279,1.16243,0.11135,0.0729496
693.777,0.999334,0.0144521,6,95,0,-692.008,0.800651,0.74196,1.03182,0.949766,0.804117,1.13671,0.112041,0.0722498
694.171,0.999179,0.014474,9,543,0,-692.007,0.935397,0.914129,1.21716,1.10209,0.999546,1.32581,0.0735223,0.0764592
692.94,0.988476,0.0144947,5,63,0,-690.75,0.942333,0.899906,1.2017,1.1055,0.997482,1.34549,0.0742246,0.0770114
693.469,0.999871,0.0144384,9,575,0,-691.96,0.889956,0.876986,1.14698,1.0491,0.925752,1.26826,0.0872001,0.071583
694.836,0.999022,0.0144641,7,191,0,-691.107,0.890849,0.878001,1.14408,1.0478,0.92105,1.2793,0.0852954,0.0744006
694.55,0.998896,0.0144837,6,63,0,-693.56,0.900581,0.845596,1.16355,1.05637,0.946292,1.27994,0.0845665,0.0753551
695.53,0.997494,0.0145023,6,127,0,-692.073,0.90714,0.880241,1.17787,1.07105,0.960085,1.29956,0.0797066,0.0760652
695.718,0.997603,0.0145109,8,479,0,-693.229,0.854101,0.802102,1.09377,0.995322,0.871255,1.22712,0.0972105,0.0742527
694.018,0.99539,0.0145203,8,375,0,-691.286,0.919998,0.901885,1.19603,1.08731,0.960882,1.33697,0.0759298,0.0737853
691.465,0.969646,0.0145136,5,63,0,-688.537,0.929926,0.911842,1.20112,1.08949,0.976431,1.30829,0.0783228,0.0730179
691.496,0.995327,0.0143229,5,31,0,-687.601,0.936533,0.897264,1.19813,1.07452,0.959756,1.33519,0.0746762,0.0730872
691.782,0.983655,0.0143159,5,63,0,-686.63,0.917429,0.909873,1.1773,1.08326,0.973283,1.30229,0.0764018,0.0728376
694.32,1,0.0142264,4,15,0,-691.036,0.913606,0.908148,1.18,1.08342,0.978206,1.30806,0.0785103,0.0728524
694.346,0.996662,0.0142526,6,127,0,-687.716,0.932788,0.894436,1.1962,1.07906,0.956421,1.32453,0.0772145,0.0759478
694.664,0.998296,0.0142551,8,319,0,-690.508,0.877431,0.840283,1.14755,1.03538,0.93353,1.26185,0.0884676,0.0760345
692.604,0.984138,0.0142692,5,31,0,-690.199,0.886261,0.846705,1.15195,1.02503,0.920973,1.2743,0.089191,0.0755066
689.925,0.998442,0.0141835,8,351,0,-685.578,0.833472,0.812253,1.07756,1.00881,0.878267,1.20542,0.0990904,0.080571
690.916,0.992356,0.0141986,8,351,0,-685.226,0.876157,0.833884,1.12628,1.04852,0.924818,1.25596,0.0896951,0.0814441
687.732,0.994169,0.0141709,8,255,0,-684.241,0.911328,0.882674,1.13802,1.03803,0.917947,1.27053,0.0860355,0.0821855
685.589,0.997781,0.0141559,7,223,0,-681.747,0.946367,0.923629,1.17119,1.05953,0.957594,1.31699,0.0781005,0.0768091
686.132,0.999989,0.0141663,6,127,0,-678.759,0.94731,0.923198,1.19126,1.06228,0.946756,1.32488,0.0769811,0.0768709
691.8,0.999985,0.0141921,5,63,0,-684.537,0.9182,0.901057,1.18945,1.10131,1.00514,1.32219,0.0754401,0.0764873
693.002,0.99926,0.014218,6,63,0,-688.539,0.941975,0.887293,1.20421,1.10222,0.986688,1.33811,0.0744673,0.0768108
692.005,0.99347,0.0142388,8,383,0,-684.347,0.840386,0.762035,1.07515,0.990375,0.845846,1.20203,0.101627,0.0689052
695.422,0.997902,0.0142188,7,191,0,-688.529,0.831151,0.767907,1.06652,0.981418,0.83451,1.18434,0.103255,0.0728119
692.749,0.998175,0.01423,8,479,0,-690.402,0.78528,0.708631,1.02707,0.921779,0.789038,1.13771,0.114621,0.0704553
689.785,0.999486,0.0142431,7,127,0,-687.672,0.800964,0.726521,1.04495,0.942358,0.81194,1.14836,0.110869,0.066471
690.664,0.998927,0.0142655,7,127,0,-686.403,0.809364,0.771406,1.04216,0.961371,0.803162,1.17226,0.107546,0.0672634
684.603,0.992776,0.0142839,8,511,0,-679.72,0.678715,0.599246,0.882787,0.809095,0.60282,1.00698,0.14396,0.0828895
691.977,0.999822,0.014259,7,159,0,-682.061,0.708909,0.632313,0.937159,0.855166,0.697382,1.02844,0.133674,0.0745852
691.601,0.994717,0.0142837,6,95,0,-687.242,0.713344,0.637723,0.948919,0.851635,0.673336,1.04219,0.132608,0.0735914
690.725,0.998328,0.0142724,7,223,0,-686.399,0.751533,0.694697,0.967109,0.897144,0.709848,1.08783,0.124546,0.0711956
691.697,0.992058,0.0142866,8,287,0,-686.59,0.773252,0.71221,0.999812,0.916735,0.785738,1.12555,0.115562,0.0793381
693.786,0.999006,0.0142567,9,575,0,-688.318,0.851269,0.812516,1.10333,0.994216,0.889876,1.22753,0.0957206,0.069882
695.322,0.998214,0.0142756,8,255,0,-691.593,0.831036,0.797675,1.07731,0.989865,0.850696,1.19441,0.100591,0.0750355
695.709,0.994578,0.0142889,8,303,0,-693.328,0.868021,0.827065,1.12581,1.01697,0.899682,1.24291,0.0931865,0.0741255
695.528,0.999856,0.0142766,8,383,0,-694.662,0.92334,0.89897,1.18649,1.08761,0.967187,1.31778,0.0781154,0.0732321
695.343,0.999909,0.0143015,9,575,0,-694.206,0.805557,0.755328,1.05378,0.954645,0.814706,1.16411,0.10898,0.0745174
693.609,0.990632,0.0143268,4,31,0,-691.478,0.806119,0.758294,1.05361,0.944198,0.817229,1.16438,0.10696,0.0745899
693.46,0.997824,0.0142867,7,191,0,-690.179,0.795326,0.740975,1.02852,0.9522,0.810763,1.15641,0.108936,0.0756714
690.524,0.996931,0.0142973,6,127,0,-688.226,0.784663,0.722542,1.03784,0.915122,0.775116,1.12923,0.116429,0.0745431
694.161,0.999602,0.0143015,5,47,0,-686.753,0.770345,0.713011,1.02069,0.925061,0.780767,1.13004,0.115029,0.0746277
693.848,0.991442,0.0143246,6,127,0,-690.243,0.776642,0.732211,1.00119,0.920826,0.771115,1.12009,0.116506,0.0734485
691.541,0.996473,0.0142903,6,95,0,-690.143,0.791782,0.704068,1.01284,0.919533,0.785452,1.14945,0.114765,0.074005
691.739,0.99811,0.0142913,7,223,0,-684.639,0.838283,0.760215,1.07657,0.966024,0.834549,1.19164,0.103918,0.0693329
690.991,0.995406,0.0143038,7,255,0,-686.483,0.816871,0.786529,1.06882,0.990298,0.836767,1.16707,0.104559,0.0726256
693.643,0.998769,0.0142973,5,31,0,-689.48,0.81883,0.791054,1.06756,0.979963,0.839012,1.17471,0.103175,0.0725771
693.927,0.994249,0.0143145,8,447,0,-687.844,0.870218,0.845145,1.12591,1.01581,0.892788,1.23656,0.091502,0.0780191
693.813,0.997684,0.0142999,5,63,0,-690.798,0.863548,0.840788,1.11625,1.01395,0.90955,1.24549,0.0919774,0.0785191
693.117,0.998193,0.0143094,6,63,0,-690.746,0.871743,0.808221,1.12592,1.01369,0.897346,1.22856,0.0934545,0.0788169
691.119,0.996116,0.0143224,8,383,0,-687.51,0.807586,0.722737,1.04044,0.959565,0.822331,1.17481,0.107858,0.0787041
688.271,0.985966,0.0143209,5,63,0,-687.041,0.806212,0.726214,1.04141,0.954993,0.82993,1.18111,0.110108,0.0789623
694.831,0.997467,0.0142483,8,415,0,-683.311,0.881684,0.856073,1.13928,1.04438,0.908363,1.26837,0.0863795,0.0736986
694.231,0.998591,0.0142562,7,175,0,-692.118,0.874224,0.834821,1.13404,1.02936,0.931299,1.25507,0.0883408,0.074611
693.761,0.999993,0.014272,8,415,0,-687.243,0.947142,0.925577,1.22314,1.10662,1.03389,1.35745,0.0693356,0.0744598
688.225,0.992657,0.0142976,8,383,0,-681.973,0.883031,0.858792,1.12729,1.02092,0.927249,1.25062,0.0884533,0.0667723
688.175,0.998683,0.0142719,6,63,0,-684.434,0.874348,0.861586,1.14542,1.04354,0.89369,1.27246,0.0865398,0.0672275
691.254,0.998531,0.0142883,5,31,0,-684.951,0.885243,0.846569,1.13063,1.02508,0.936396,1.26029,0.0879197,0.0684001
690.853,0.992029,0.0143036,5,63,0,-685.775,0.87224,0.850992,1.15524,1.0356,0.890692,1.26509,0.0889214,0.0695559
692.807,0.999882,0.0142735,5,31,0,-689.107,0.872246,0.853917,1.152,1.04167,0.901357,1.26752,0.0880348,0.0698978
693.364,0.99093,0.0142983,7,223,0,-687.888,0.869565,0.848058,1.12681,1.02153,0.923187,1.26108,0.0892502,0.0705529
692.055,0.996017,0.0142605,5,31,0,-689.04,0.86891,0.84914,1.10822,1.02363,0.918927,1.24804,0.0910686,0.0706128
692.73,0.999538,0.0142583,6,63,0,-689.153,0.870443,0.804908,1.1275,1.00562,0.88005,1.24029,0.0931915,0.0708925
693.574,0.990175,0.0142806,4,15,0,-690.262,0.872363,0.80763,1.12868,1.01215,0.882937,1.23705,0.0936397,0.0710455
692.236,0.988855,0.0142376,5,63,0,-684.848,0.865099,0.837582,1.10424,1.03025,0.877907,1.23632,0.0927467,0.0703387
694.964,0.999537,0.0141857,5,31,0,-691.239,0.869633,0.834416,1.13096,1.01739,0.894984,1.25079,0.0920646,0.0704214
690.462,0.983763,0.0142079,5,31,0,-686.959,0.848314,0.832772,1.134,1.01439,0.910004,1.23991,0.0912339,0.0712642
694.378,0.999997,0.0141209,5,31,0,-689.149,0.872697,0.821943,1.1227,1.01507,0.90513,1.24156,0.0934395,0.0712373
693.826,0.998491,0.0141462,7,159,0,-691.125,0.881036,0.833129,1.1419,1.04561,0.931119,1.27743,0.0862614,0.0767705
692.813,0.998784,0.014161,5,31,0,-691.665,0.874977,0.834536,1.14446,1.04526,0.934682,1.28134,0.0861928,0.0767201
692.199,0.989354,0.0141779,6,127,0,-685.491,0.893992,0.836278,1.15812,1.05271,0.910709,1.26049,0.0875385,0.077617
692.095,0.999208,0.0141297,6,127,0,-687.115,0.881831,0.822235,1.14614,1.03148,0.902379,1.28035,0.087995,0.0763768
695.235,0.999907,0.0141494,6,127,0,-688.657,0.87331,0.833964,1.13706,1.04358,0.9077,1.2525,0.089277,0.0746423
